X,Y,OBJECTID,PARK_CAT,TMK,PARK_TYPE,PARK_NAME,MAIN_DIST,LINK_ID,LEGAL_ACRES,FIRST_BASEBALL,FIRST_SOFTBALL,FIRST_FOOTBALL,FIRST_SOCCER,FIRST_RUGBY,FIRST_BASKETBALL,FIRST_TENNIS,FIRST_VOLLEYBALL,FIRST_TETHERBALL,FIRST_GOLF,FIRST_COMM_GARDEN,FIRST_HIKING,FIRST_JOGGING,FIRST_EXERCIZE_FIELDS,FIRST_SKATING,FIRST_SKATEBOARDING,FIRST_OUTRIGGER_CANOE,FIRST_PICNICING,FIRST_CAMPING_TENT,FIRST_CAMPING_TRAILER,FIRST_CHILD_PLAYGROUND,FIRST_SWIMMING,FIRST_GYMNASTICS,FIRST_INDOOR_REC,FIRST_ART_WORK,FIRST_BLEACHER,FIRST_BUS_STOP,FIRST_COMM_GARDEN_PLOTS,FIRST_CONCESSION,FIRST_DRINKING_WATER,FIRST_EXERCISE_AREA,FIRST_HANDICAP_ACCESS,FIRST_HANDICAP_PARKING_STALLS,FIRST_HISTORIC_SITE,FIRST_LANDSCAPE,FIRST_LIFEGUARD_TOWERS,FIRST_LIGHTS,FIRST_PARKING_STALLS,FIRST_PAY_PHONE,FIRST_PICNIC_TABLES,FIRST_RESTROOM,FIRST_SHADE_TREE,FIRST_SHOWER,LANDWATCONSFUND,STAFFED,PHONE,TOTAL_ACRE,TOTAL_SQFT,TOTAL_ROOMS,MAINT_DIST,NEIGHBORHOOD,COUNCIL,FIRST_CITY,FIRST_NAME,FIRST_ZIP,FIRST_POOL_MANAGER,FIRST_POOL_PHONE,FIRST_POOL_ADDRESS
-157.910914635226902,21.611965653466605,299,1,54002022,7,Hauula Beach Park,4,54,9.07999992,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,,,None     ,9.08,395525,,4,,,Hauula   ,54-135 Kamehameh,96717    ,,,
-157.905844173395138,21.607109661677935,300,1,54010005,7,Hauula Beach Remnant,4,65,0.01,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.01,436,,4,28,2,Laie      ,Kamehameha Highway           ,96762   ,,,
-157.942887266198881,21.678740346327512,301,1,56002016,13,Kahuku Golf Course,4,92,68,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,T,T,F,T,F,F,,,293-5842,68,2962080,,4,28,2,Kahuku    ,56-501 Kamehameha Highway    ,96731   ,,,
-157.708286119954266,21.35403402432863,302,1,41015001,7,Bellows Field Beach Park,4,155,54.200001,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,T,F,F,T,T,F,,,259-9600,54.2,2360952,,4,,,Waimanalo ,41-043 Kalanianaole Highway  ,96795   ,,,
-158.023541688191131,21.39840362369069,303,1,94137138,2,Kunia Neighborhood Park,3,367,5.53000021,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,5.53,240887,,3,22,9,Waipahu   ,94-1111 Heahea Street        ,96797   ,,,
-157.695973544916825,21.332500422180626,304,1,41006088,7,Waimanalo Beach Park,4,43,37.56000137,T,T,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,T,T,T,F,F,T,F,F,F,F,F,T,F,T,T,F,F,T,F,T,T,T,T,T,T,,Y,259-9106 ,37.56,1636114,,4,,,Waimanalo,41-741 Kalaniana,96795    ,,,
-158.030394015777659,21.306355890263834,305,1,91012025,7,Oneula Beach Park,3,195,30,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,T,T,T,,,None    ,30,1306800,,3,,,Ewa Beach ,91-101 Papipi Road           ,96706   ,,,
-158.050520542853036,21.663968431614631,306,1,59005070,2,Sunset Beach Neighborhood Park,4,252,6,F,F,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,F,F,,Y,638-7051,6,261360,,4,27,2,Haleiwa   ,59-360 Kamehameha Highway    ,96712   ,,,
-158.178233624956675,21.41962515096527,307,1,87016001,7,Maili Beach Park,3,194,39.56000137,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,T,F,T,T,F,T,F,T,T,T,T,,,None     ,39.56,1723234,,3,,,Waianae  ,87-021 Farringto,96792    ,,,
-157.974168426848706,21.401267952945165,308,1,97024040,2,Manana Kai Neighborhood Park,3,293,4.3499999,F,F,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,,,None    ,4.35,189486,,3,21,8,Pearl City,1378 Hooli Circle            ,96782   ,,,
-157.97069382608899,21.395058592377445,309,1,97022011,2,Pacheco Neighborhood Park,3,28,4.59000015,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,T,T,F,T,F,F,,,None    ,4.59,199940,,3,21,8,Pearl City,1062 Waimano Home Road       ,96782   ,,,
-157.78982391311996,21.286596726103845,310,1,33018056,8,Mauumae Nature Park,1,374,28.88999939,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,T,F,,,None     ,28.89,1258448,,1,4,4,Honolulu ,1539 16th Avenue,96816    ,,,
-157.790355553007288,21.295857677744365,311,1,33029008,3,Maunalani Community Park,1,81,3.5999999,F,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,T,F,F,,Y,733-7372 ,3.6,156816,,1,4,4,Honolulu,4625 Sierra Driv,96816,,,
-157.786213538062214,21.302189295699822,312,1,34028047,16,Waiomao Slide Area,1,272,2.42000008,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,None     ,2.42,105415,,1,6,5,Honolulu ,2302 Kipona Plac,96816    ,,,
-157.999256054827157,21.417923512929057,313,1,94115002,2,Waipio Neighborhood Park,3,329,12.30000019,T,F,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,,,None    ,12.3,535788,,3,22,8,Waipahu   ,94-1111 Oli Loop             ,96797   ,,,
-157.754224655992857,21.293568832899897,314,1,36019011,2,Wailupe Valley Neighborhood Park,1,118,2.50999999,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,None    ,2.51,109336,,1,2,4,Honolulu  ,969 Hind Iuka Drive          ,96821   ,,,
-157.86026055589096,21.310579822129441,315,1,21010,11,Fort Street Mall,2,189,0.87,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,T,F,F,T,F,,,None     ,0.87,37897,,2,13,6,Honolulu ,1199 Fort Street,96813    ,,,
-157.826800120308462,21.292722421659647,316,1,27008002,5,Old Stadium Park,1,373,9.17000008,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,T,F,F,F,T,F,T,F,F,F,F,T,F,F,T,F,F,T,T,F,T,T,F,,,None    ,9.17,399445,,1,8,5,Honolulu  ,2237 South King Street       ,96826   ,,,
-157.971167766560569,21.388788029086495,317,1,97017002,3,Lehua Community Park,3,152,6.67000008,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,T,F,,,453-7558,6.67,290545,,3,21,8,Pearl City,781 Lehua Avenue             ,96782   ,,,
-157.943375066472555,21.388154309976752,318,1,98013029,3,Pearl Ridge Community Park,3,267,9.11999989,T,F,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,F,,,483-7861,9.12,397267,,3,20,8,Aiea      ,98-960 Moanalua Road         ,96701   ,,,
-157.846148820900339,21.484296731901505,319,4,48002008,7,Waiahole Beach Park (undeveloped),4,101,14.86999989,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None     ,14.87,647737,,4,,,Kaneohe  ,48-181 Kamehameh,96744    ,,,
-157.866003921947225,21.330065831328756,320,1,16005030,1,Loi Kalo Mini Park,2,161,2.30999994,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,,,None     ,2.31,100624,,2,15,7,Honolulu ,1243 Loi Kalo Pl,96819    ,,,
-157.764622441247155,21.423013382057086,321,1,44021054,7,Kaneohe Bay Beach Remnant,4,355,0.13,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.13,5663,,4,,3,Kaneohe   ,Kaneohe Bay Drive            ,96744   ,,,
-157.837639414809018,21.296244208794601,322,1,23019004,12,Makua Alii Senior Citizens Center,2,166,0.005,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,,Y,943-7264,0,,,2,11,,Honolulu  ,1541 Kalakaua Avenue         ,96826   ,,,
-157.819333319881139,21.291576304868755,323,1,,1,Kalo Place Mini Park,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,Honolulu,1072 Kalo Pl,96826,,,
-157.994990616946438,21.371553469458487,324,1,93002001,6,Waipio Peninsula Soccer Park,5,289,233.83999634,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,,Y,678-0593,233.84,10179700,,5,22,8,Waipahu,93-061 Waipio Access Road,96797,,,
-158.068124549839325,21.33300787507137,325,1,91016056,3,Kapolei Community Park,3,388,12,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,T,T,F,T,F,T,T,F,F,T,T,F,,,None    ,12,522720,,3,34,1,Kapolei   ,91-1049 Kama'aha Loop        ,96707   ,,,
-157.74578682165378,21.41791825932042,326,1,43083069,14,North Kalaheo Ave at Kawainui Canal,4,176,0.28999999,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,0.29,,,4,31,,Kailua    ,Kalaheo Avenue & Kawainui Can,96734   ,,,
-158.027613670096429,21.333278690707729,327,1,91061035,3,Geiger Community Park,3,387,10,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,,,None    ,10,435600,,3,23,1,Ewa       ,91-1129 Kahiuka Street       ,96706   ,,,
-157.762525613276068,21.37244341919255,328,1,42007006,2,Maunawili Valley Neighborhood Park,4,307,8.13000011,F,T,F,T,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,T,F,T,T,T,F,,,,8.13,,,4,,,Kailua   ,962 Maunawili Ro,96734    ,,,
-158.030179392732947,21.322080756390413,329,3,91069005,3,Laulani Community Park (future),3,9019,15.60000038,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,Ewa Beach ,Laulani Fairways             ,96706   ,,,
-158.059725620086255,21.330302617316811,330,3,91016085,2,Kapolei NP (future),3,9008,6,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,Kapolei  ,,96707    ,,,
-158.010397163101914,21.695525730192006,331,3,57006022,7,Kawela Bay Beach Park (future),4,9010,4.80000019,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,
-158.019379150021251,21.337528362752657,332,3,91010021,2,Iroquois Point NP (future),3,9057,12.05000019,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,Ewa Beach ,,96706   ,,,
-158.02518819396812,21.306623246459729,333,3,,7,Oneula Beach Expansion (future),3,9068,10.43999958,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,Ewa Beach,91-101 Papipi Rd,96706    ,,,
-158.127835768911723,21.347043580643469,334,3,91056001,7,Makaiwa Beach Park (future),3,9022,47.29999924,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,Kapolei  ,off Farrington H,96707    ,,,
-158.047771171313826,21.665162093798827,335,4,59006035,12,Pupukea-Paumalu Park,4,417,25.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,25.88,,,4,27,,,,,,,
-157.838284986868729,21.298276245281002,336,1,,5,Pawaa Park,2,55,1.67999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,2,,,,,,,,
-157.816339432002053,21.444983634026759,337,4,,8,Heeia Kea Valley Nature Park (undevel),4,409,219.00999451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.823630375333522,21.276928475326667,338,1,,1,Kuhio Mini Park #3,1,463,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.1,,,,,,,,,,,
-158.018049383727572,21.503081889934776,339,1,,9,Wahiawa Botanical Garden,3,288,26.52000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
-158.076726692777839,21.325268903974578,340,3,91016131,2,Kapolei Green Neighborhood Park,3,468,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,,3,23,1,,,,,,
-158.081030942948843,21.621786057630665,341,4,,7,Chuns Reef Beach Support Park (undevel),4,411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None    ,3,130680,,4,27,,,,,,,
-157.968416161909801,21.401318013429972,342,1,,3,Manana Community Park and Youth Facility,3,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,None,14,348480,,3,21,,,,,,,
-158.081030942948843,21.621786057630665,343,1,,7,Chuns Reef Beach Support Park (undevel),4,411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None    ,3,130680,,4,27,,,,,,,
-157.816339432002053,21.444983634026759,344,1,,8,Heeia Kea Valley Nature Park (undevel),4,409,219.00999451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.843087465787335,21.465289777509657,345,1,47014018,14,Kaalaea (undeveloped),4,470,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,
-158.091354181489379,21.365879936154762,346,1,,2,Palailai Neighborhood Park,3,90,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,3,23,,,,,,,
-157.714865674848255,21.283921060777779,347,1,39017021,12,Hawaii Kai Dog Park,1,9105,1.833703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.785581941716174,21.409484163119927,348,3,,2,Kahua O Waikalua NP (future),5,76,15.64999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.822050091890219,21.266550062828131,349,1,,7,Kapiolani Park Beach Center,1,453,2.58999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.026110259878749,21.352633535960759,350,1,,3,Asing Community Park,3,408,23.55999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
-158.021947806318678,21.344833724621189,351,3,91010,2,Keaunui NP (future),3,9101,5.9000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.049909903360373,21.329833522918594,352,1,91013015,12,Pride Fields,3,482,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.110695288176544,21.301047773748241,353,1,91026045,14,Kaomi Loop,3,9106,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.058268704170445,21.309252040755069,354,3,,2,Kahiwelo at Kapolei (future),3,487,3.56999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.054888709465047,21.309262443639685,355,3,,7,Kahuku Point Beach Park (future),4,485,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.755042897696001,21.300311201626538,356,1,36004001,8,Aina Haina Nature Preserve,1,9104,94.72000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.816959902046818,21.27797906664744,357,1,,13,Ala Wai Golf Course Driving Range,1,459,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.819151343704533,21.277670938604725,358,1,,13,Ala Wai Golf Course Club House,1,460,0.89999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-157.728125483241797,21.281385732107818,359,1,,14,Paiko Drive,1,357,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.018498240111484,21.332901415104345,360,3,91103162,2,Area 19,3,486,9.18000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-158.123093585142215,21.575877748932335,361,1,67001047,4,Waialua District Park,4,135,12.81999969,T,T,F,F,F,T,T,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,T,T,F,F,F,F,F,T,T,F,T,F,F,F,F,T,T,F,T,F,F,,Y,637-9721 ,12.82,558439,,4,27,2,Waialua  ,67-180 Goodale A,96791    ,Ronald Chun,637-6061,67-180 Goodale Ave
-157.928957356250038,21.383356474720802,362,1,99005015,4,Aiea District Park,2,95,8.81999969,T,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,T,T,T,F,T,F,F,F,T,F,T,T,F,T,F,F,T,T,T,T,T,F,,,483-7859,8.82,384199,,2,20,8,Aiea,99-350 Aiea Heig,96701,Hisai Mahi,483-7858,99-350 Aiea Hghts Drive
-157.8086495121415,21.313848174724061,363,1,29036003,4,Manoa Valley District Park,1,67,29.45999908,T,F,F,F,F,T,T,T,F,F,T,F,F,F,F,F,F,T,F,F,T,T,T,T,F,F,F,T,F,F,F,T,T,F,T,F,T,T,T,F,T,T,F,,Y,988-4747,29.46,1283278,,1,7,5,Honolulu,2721 Kaaipu Avenue,96822,Steve Min,988-6868,2721 Kaaipu Ave
-158.023804801171906,21.49942163317402,364,1,74008002,4,George Fred Wright Wahiawa District Park,3,75,10.01000023,T,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,T,T,T,F,T,F,F,F,T,F,F,T,F,F,F,F,T,T,T,T,T,F,,Y,622-4751,10.01,436036,,3,26,2,Wahiawa  ,1139-A Kilani Av,96786    ,Flora Mae Chang,621-0857,1139A Kilani Ave
-158.003884226358736,21.401481026318717,365,1,94007052,3,Waikele Community Park,3,385,12.84000015,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,,Y,None    ,12.84,559310,,3,22,9,Waipio    ,94-870 Lumiaina Street       ,96797   ,Earl Onizawa,678-0872,94-1101 Pulelo Pl.
-158.13243811752551,21.361198182920589,366,1,92003026,7,Tracks Beach Park,3,354,14.30000019,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,14.3,622908,,3,,,Ewa Beach ,92-271 Farrington Highway    ,96707   ,,,
-157.71654258684228,21.283522515108199,367,1,39007008,7,Maunalua Bay Beach Park,1,35,5.38999987,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,T,T,T,T,T,,,None     ,5.39,234788,,1,,,Honolulu ,6505 Kalanianaol,96825    ,,,
-158.130150634415571,21.581711281691899,368,1,67014042,14,Waialua Beach Road,4,318,0.08,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.08,3485,,4,27,2,Waialua   ,Waialua Beach Road           ,96791   ,,,
-157.723755563960282,21.295348667822822,369,1,38016081,2,Kuliouou Neighborhood Park,1,324,4.40999985,F,T,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,,,None     ,4.41,192100,,1,2,4,Honolulu ,501 Kuliouou Roa,96821    ,,,
-158.010995184106719,21.39114664086236,370,1,94095140,2,Waipahu Uka Neighborhood Park,3,328,4,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,4,174240,,3,22,9,Waipahu   ,94-891 Hiapo Street          ,96797   ,,,
-158.027303435631183,21.390346928740303,371,1,94107099,3,Hoaeae Community Park,3,325,10.10000038,T,F,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,T,F,F,F,F,F,F,T,F,F,F,T,T,F,F,T,T,F,,Y,676-8832,10.1,439956,,3,22,9,Waipahu   ,94-709 Kaaholo Street        ,96797   ,,,
-157.819008845012064,21.263499335248575,372,1,31043000,6,Kapiolani Regional Park,1,4,154.72999573,F,T,T,T,T,F,T,T,F,F,T,F,T,T,F,F,F,T,F,F,T,F,F,F,T,F,T,T,T,T,T,F,T,T,T,F,F,T,T,T,T,T,T,,Y,971-2500,154.73,6740039,,1,,,Honolulu,2805 Monsarrat A,96815,,,
-157.723416465335589,21.395167002258631,373,1,43011074,7,Kailua Beach Park,4,18,35.20000076,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,F,T,F,T,T,F,T,F,F,,,266-7658 ,35.2,1533312,,4,31,,Kailua   ,526 Kawailoa Roa,96734    ,,,
-158.012737936691195,21.379362992187357,374,1,94001029,1,Pupuole Street Mini Park,3,334,7.92999983,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None     ,7.93,345431,,3,22,9,Waipahu  ,94-427 Pupuole S,96797    ,,,
-158.10884970510341,21.592767918292282,375,1,66002001,7,Haleiwa Alii Beach Park,4,164,19.25,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,T,F,T,F,T,T,F,T,F,F,,Y,637-5051,19.25,838530,,4,,,Haleiwa   ,66-167 Haleiwa Road          ,96712   ,,,
-158.103301949888731,21.59723834370368,376,1,62001002,7,Haleiwa Beach Park,4,48,15.67000008,F,F,F,T,F,T,F,T,F,F,F,F,F,T,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,T,F,T,T,T,F,T,T,T,F,T,T,T,,,None    ,15.67,682585,,4,,2,Haleiwa   ,62-449 Kamehameha Highway    ,96712   ,,,
-157.841116449482087,21.310891167124783,377,1,24033013,3,Stevenson Recreation Center,2,258,0.5,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,Y,522-7043,0.5,21780,,2,12,6,Honolulu  ,1202 Prospect Street         ,96822   ,,,
-157.802610561242773,21.383112961734597,378,1,45041009,9,Hoomaluhia Botanical Garden,4,300,370.77999878,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,T,T,T,F,F,T,T,T,T,T,F,,,235-6636,370.78,16151177,,4,30,3,Kaneohe  ,45-680 Luluku Ro,96744    ,,,
-158.040196541944113,21.344390865404275,379,1,91017075,13,Ewa Villages Golf Course,3,339,235,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,235,10236600,,3,,1,Ewa Beach ,91-1760 Park Row             ,96706   ,,,
-157.825909525939892,21.291196560138925,380,1,27009,15,Isenberg Street Community Garden,1,257,0.28,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,None     ,0.28,12197,,1,8,5,Honolulu ,814 Coolidge Str,96826    ,,,
-158.190093843367208,21.441170461693979,381,1,85001,7,Pokai Bay Beach Park,3,78,15.48999977,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,T,F,T,F,T,T,T,T,T,T,,,None     ,15.49,674744,,3,,,Waianae  ,85-037 Waianae V,96792    ,,,
